1,1,9.99000999000999E-4,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
207,2,0.20679320679320679,Atlas3@3,(Offer  bid:Bid[Bread type: Baguette, Fruit: Apples, Snacks: Chocolate bars, Spreads: Cheese, Vegetables: Beans, Drinks: Energy Drinks])
208,1,0.2077922077922078,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
208,2,0.2077922077922078,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Broccoli, Drinks: Energy Drinks])
209,1,0.2087912087912088,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
209,2,0.2087912087912088,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Candy, Spreads: Peanut butter, Vegetables: Beans, Drinks: Energy Drinks])
210,1,0.2097902097902098,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
210,2,0.2097902097902098,Atlas3@3,(Offer  bid:Bid[Bread type: Baguette, Fruit: Apples, Snacks: Potato Chips, Spreads: Ham, Vegetables: Beans, Drinks: Energy Drinks])
211,1,0.21078921078921078,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
211,2,0.21078921078921078,Atlas3@3,(Offer  bid:Bid[Bread type: Baguette, Fruit: Apples, Snacks: Cookies, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
212,1,0.21178821178821178,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
212,2,0.21178821178821178,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Melons, Snacks: Potato Chips, Spreads: Jam, Vegetables: Tomatos, Drinks: Energy Drinks])
213,1,0.2127872127872128,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
213,2,0.2127872127872128,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Pears, Snacks: Chocolate bars, Spreads: Salami, Vegetables: Beans, Drinks: Energy Drinks])
214,1,0.2137862137862138,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
214,2,0.2137862137862138,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Broccoli, Drinks: Energy Drinks])
215,1,0.21478521478521478,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
215,2,0.21478521478521478,Atlas3@3,(Offer  bid:Bid[Bread type: Baguette, Fruit: Apples, Snacks: Chocolate bars, Spreads: Cheese, Vegetables: Beans, Drinks: Energy Drinks])
216,1,0.21578421578421578,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
216,2,0.21578421578421578,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Strawberries, Snacks: Nachos, Spreads: Peanut butter, Vegetables: Beans, Drinks: Energy Drinks])
217,1,0.21678321678321677,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
217,2,0.21678321678321677,Atlas3@3,(Offer  bid:Bid[Bread type: Baguette, Fruit: Grapes, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
218,1,0.2177822177822178,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
218,2,0.2177822177822178,Atlas3@3,(Offer  bid:Bid[Bread type: Baguette, Fruit: Apples, Snacks: Chocolate bars, Spreads: Egg Salad, Vegetables: Beans, Drinks: Energy Drinks])
219,1,0.21878121878121878,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
219,2,0.21878121878121878,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Nachos, Spreads: Jam, Vegetables: Broccoli, Drinks: Energy Drinks])
220,1,0.21978021978021978,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
220,2,0.21978021978021978,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Nachos, Spreads: Egg Salad, Vegetables: Beans, Drinks: Energy Drinks])
221,1,0.22077922077922077,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
221,2,0.22077922077922077,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Strawberries, Snacks: Popcorn, Spreads: Salami, Vegetables: Beans, Drinks: Energy Drinks])
222,1,0.2217782217782218,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
222,2,0.2217782217782218,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Candy, Spreads: Egg Salad, Vegetables: Broccoli, Drinks: Energy Drinks])
223,1,0.22277722277722278,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
223,2,0.22277722277722278,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Strawberries, Snacks: Doughnuts, Spreads: Chocolate, Vegetables: Tomatos, Drinks: Energy Drinks])
224,1,0.22377622377622378,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
224,2,0.22377622377622378,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Grapes, Snacks: Potato Chips, Spreads: Jam, Vegetables: Carrots, Drinks: Energy Drinks])
225,1,0.22477522477522477,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
225,2,0.22477522477522477,Atlas3@3,(Offer  bid:Bid[Bread type: Baguette, Fruit: Apples, Snacks: Doughnuts, Spreads: Salami, Vegetables: Beans, Drinks: Energy Drinks])
226,1,0.22577422577422576,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
226,2,0.22577422577422576,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Grapes, Snacks: Doughnuts, Spreads: Salami, Vegetables: Tomatos, Drinks: Energy Drinks])
227,1,0.22677322677322678,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
227,2,0.22677322677322678,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Bananas, Snacks: Potato Chips, Spreads: Egg Salad, Vegetables: Beans, Drinks: Energy Drinks])
228,1,0.22777222777222778,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
228,2,0.22777222777222778,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Cherries, Snacks: Popcorn, Spreads: Chocolate, Vegetables: Beans, Drinks: Energy Drinks])
229,1,0.22877122877122877,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
229,2,0.22877122877122877,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Nachos, Spreads: Jam, Vegetables: Leek, Drinks: Energy Drinks])
230,1,0.22977022977022976,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
230,2,0.22977022977022976,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Grapes, Snacks: Candy, Spreads: Salami, Vegetables: Leek, Drinks: Energy Drinks])
231,1,0.23076923076923078,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
231,2,0.23076923076923078,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Grapes, Snacks: Popcorn, Spreads: Cheese, Vegetables: Beans, Drinks: Energy Drinks])
232,1,0.23176823176823177,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
232,2,0.23176823176823177,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Bananas, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Leek, Drinks: Energy Drinks])
233,1,0.23276723276723277,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
233,2,0.23276723276723277,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Pears, Snacks: Potato Chips, Spreads: Egg Salad, Vegetables: Beans, Drinks: Energy Drinks])
234,1,0.23376623376623376,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
234,2,0.23376623376623376,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Doughnuts, Spreads: Salami, Vegetables: Spinach, Drinks: Energy Drinks])
235,1,0.23476523476523475,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
235,2,0.23476523476523475,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Bananas, Snacks: Potato Chips, Spreads: Chocolate, Vegetables: Beans, Drinks: Energy Drinks])
236,1,0.23576423576423577,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
236,2,0.23576423576423577,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Cookies, Spreads: Egg Salad, Vegetables: Leek, Drinks: Energy Drinks])
237,1,0.23676323676323677,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
237,2,0.23676323676323677,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Nachos, Spreads: Egg Salad, Vegetables: Tomatos, Drinks: Energy Drinks])
238,1,0.23776223776223776,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
238,2,0.23776223776223776,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Cherries, Snacks: Cookies, Spreads: Egg Salad, Vegetables: Beans, Drinks: Energy Drinks])
239,1,0.23876123876123875,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
239,2,0.23876123876123875,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Popcorn, Spreads: Ham, Vegetables: Broccoli, Drinks: Energy Drinks])
240,1,0.23976023976023977,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
240,2,0.23976023976023977,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Melons, Snacks: Potato Chips, Spreads: Salami, Vegetables: Leek, Drinks: Energy Drinks])
241,1,0.24075924075924077,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
241,2,0.24075924075924077,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Oranges, Snacks: Cookies, Spreads: Cheese, Vegetables: Beans, Drinks: Energy Drinks])
242,1,0.24175824175824176,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
242,2,0.24175824175824176,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Bananas, Snacks: Chocolate bars, Spreads: Peanut butter, Vegetables: Beans, Drinks: Energy Drinks])
243,1,0.24275724275724275,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
243,2,0.24275724275724275,Atlas3@3,(Offer  bid:Bid[Bread type: Baguette, Fruit: Apples, Snacks: Potato Chips, Spreads: Jam, Vegetables: Tomatos, Drinks: Energy Drinks])
244,1,0.24375624375624375,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
244,2,0.24375624375624375,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Ham, Vegetables: Potatoes, Drinks: Energy Drinks])
245,1,0.24475524475524477,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
245,2,0.24475524475524477,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Oranges, Snacks: Potato Chips, Spreads: Jam, Vegetables: Broccoli, Drinks: Energy Drinks])
246,1,0.24575424575424576,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
246,2,0.24575424575424576,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Grapes, Snacks: Doughnuts, Spreads: Jam, Vegetables: Potatoes, Drinks: Energy Drinks])
247,1,0.24675324675324675,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
247,2,0.24675324675324675,Atlas3@3,(Offer  bid:Bid[Bread type: Baguette, Fruit: Apples, Snacks: Potato Chips, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
248,1,0.24775224775224775,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
248,2,0.24775224775224775,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Potato Chips, Spreads: Peanut butter, Vegetables: Broccoli, Drinks: Energy Drinks])
249,1,0.24875124875124874,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
249,2,0.24875124875124874,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Strawberries, Snacks: Popcorn, Spreads: Ham, Vegetables: Tomatos, Drinks: Energy Drinks])
250,1,0.24975024975024976,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
250,2,0.24975024975024976,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Bananas, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Broccoli, Drinks: Energy Drinks])
251,1,0.25074925074925075,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
251,2,0.25074925074925075,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Tomatos, Drinks: Energy Drinks])
252,1,0.2517482517482518,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
252,2,0.2517482517482518,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Cookies, Spreads: Ham, Vegetables: Broccoli, Drinks: Energy Drinks])
253,1,0.25274725274725274,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
253,2,0.25274725274725274,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Cherries, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Broccoli, Drinks: Energy Drinks])
254,1,0.25374625374625376,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
254,2,0.25374625374625376,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Candy, Spreads: Chocolate, Vegetables: Leek, Drinks: Energy Drinks])
255,1,0.2547452547452547,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
255,2,0.2547452547452547,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Melons, Snacks: Nachos, Spreads: Salami, Vegetables: Beans, Drinks: Energy Drinks])
256,1,0.25574425574425574,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
256,2,0.25574425574425574,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Strawberries, Snacks: Cookies, Spreads: Ham, Vegetables: Beans, Drinks: Energy Drinks])
257,1,0.25674325674325676,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
257,2,0.25674325674325676,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Oranges, Snacks: Chocolate bars, Spreads: Peanut butter, Vegetables: Tomatos, Drinks: Energy Drinks])
258,1,0.25774225774225773,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
258,2,0.25774225774225773,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Cookies, Spreads: Chocolate, Vegetables: Leek, Drinks: Energy Drinks])
259,1,0.25874125874125875,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
259,2,0.25874125874125875,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Oranges, Snacks: Doughnuts, Spreads: Egg Salad, Vegetables: Tomatos, Drinks: Energy Drinks])
260,1,0.2597402597402597,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
260,2,0.2597402597402597,Atlas3@3,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Doughnuts, Spreads: Jam, Vegetables: Tomatos, Drinks: Energy Drinks])
261,1,0.26073926073926074,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
261,2,0.26073926073926074,Atlas3@3,(Offer  bid:Bid[Bread type: Baguette, Fruit: Cherries, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
262,1,0.26173826173826176,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
262,2,0.26173826173826176,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Potato Chips, Spreads: Jam, Vegetables: Potatoes, Drinks: Energy Drinks])
263,1,0.2627372627372627,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
263,2,0.2627372627372627,Atlas3@3,(Offer  bid:Bid[Bread type: Baguette, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Potatoes, Drinks: Energy Drinks])
264,1,0.26373626373626374,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Egg Salad, Vegetables: Spinach, Drinks: Energy Drinks])
264,2,0.26373626373626374,Atlas3@3,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Doughnuts, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
265,1,0.2647352647352647,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Egg Salad, Vegetables: Spinach, Drinks: Energy Drinks])
265,2,0.2647352647352647,Atlas3@3,(Offer  bid:Bid[Bread type: Baguette, Fruit: Grapes, Snacks: Doughnuts, Spreads: Ham, Vegetables: Beans, Drinks: Energy Drinks])
266,1,0.26573426573426573,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Egg Salad, Vegetables: Spinach, Drinks: Energy Drinks])
266,2,0.26573426573426573,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Pears, Snacks: Candy, Spreads: Salami, Vegetables: Tomatos, Drinks: Energy Drinks])
267,1,0.26673326673326675,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Egg Salad, Vegetables: Spinach, Drinks: Energy Drinks])
267,2,0.26673326673326675,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Melons, Snacks: Cookies, Spreads: Ham, Vegetables: Tomatos, Drinks: Energy Drinks])
268,1,0.2677322677322677,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Egg Salad, Vegetables: Spinach, Drinks: Energy Drinks])
268,2,0.2677322677322677,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Bananas, Snacks: Potato Chips, Spreads: Peanut butter, Vegetables: Beans, Drinks: Energy Drinks])
269,1,0.26873126873126874,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Egg Salad, Vegetables: Spinach, Drinks: Energy Drinks])
269,2,0.26873126873126874,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Bananas, Snacks: Cookies, Spreads: Egg Salad, Vegetables: Carrots, Drinks: Energy Drinks])
270,1,0.26973026973026976,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Egg Salad, Vegetables: Spinach, Drinks: Energy Drinks])
270,2,0.26973026973026976,Atlas3@3,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
271,1,0.2707292707292707,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Egg Salad, Vegetables: Spinach, Drinks: Energy Drinks])
271,2,0.2707292707292707,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Strawberries, Snacks: Chocolate bars, Spreads: Ham, Vegetables: Broccoli, Drinks: Energy Drinks])
272,1,0.27172827172827174,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
272,2,0.27172827172827174,Atlas3@3,(Offer  bid:Bid[Bread type: Baguette, Fruit: Melons, Snacks: Candy, Spreads: Egg Salad, Vegetables: Beans, Drinks: Energy Drinks])
273,1,0.2727272727272727,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
273,2,0.2727272727272727,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Bananas, Snacks: Popcorn, Spreads: Cheese, Vegetables: Beans, Drinks: Energy Drinks])
274,1,0.27372627372627373,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Egg Salad, Vegetables: Spinach, Drinks: Energy Drinks])
274,2,0.27372627372627373,Atlas3@3,(Offer  bid:Bid[Bread type: Baguette, Fruit: Apples, Snacks: Cookies, Spreads: Jam, Vegetables: Tomatos, Drinks: Energy Drinks])
275,1,0.27472527472527475,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Egg Salad, Vegetables: Spinach, Drinks: Energy Drinks])
