1,1,9.99000999000999E-4,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
586,1,0.5854145854145855,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Melons, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Spinach, Drinks: Energy Drinks])
586,2,0.5854145854145855,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
587,1,0.5864135864135864,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Melons, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Spinach, Drinks: Energy Drinks])
587,2,0.5864135864135864,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
588,1,0.5874125874125874,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Melons, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Spinach, Drinks: Energy Drinks])
588,2,0.5874125874125874,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
589,1,0.5884115884115884,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Melons, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Spinach, Drinks: Energy Drinks])
589,2,0.5884115884115884,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
590,1,0.5894105894105894,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Melons, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Spinach, Drinks: Energy Drinks])
590,2,0.5894105894105894,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
591,1,0.5904095904095904,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Melons, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Spinach, Drinks: Energy Drinks])
591,2,0.5904095904095904,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
592,1,0.5914085914085914,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Tomatos, Drinks: Energy Drinks])
592,2,0.5914085914085914,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
593,1,0.5924075924075924,shimizu_agent@4,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Pears, Snacks: Chocolate bars, Spreads: Ham, Vegetables: Spinach, Drinks: Energy Drinks])
593,2,0.5924075924075924,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
594,1,0.5934065934065934,shimizu_agent@4,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Pears, Snacks: Chocolate bars, Spreads: Ham, Vegetables: Spinach, Drinks: Energy Drinks])
594,2,0.5934065934065934,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
595,1,0.5944055944055944,shimizu_agent@4,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Pears, Snacks: Chocolate bars, Spreads: Ham, Vegetables: Spinach, Drinks: Energy Drinks])
595,2,0.5944055944055944,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
596,1,0.5954045954045954,shimizu_agent@4,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Pears, Snacks: Chocolate bars, Spreads: Ham, Vegetables: Spinach, Drinks: Energy Drinks])
596,2,0.5954045954045954,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
597,1,0.5964035964035964,shimizu_agent@4,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Pears, Snacks: Chocolate bars, Spreads: Ham, Vegetables: Spinach, Drinks: Energy Drinks])
597,2,0.5964035964035964,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
598,1,0.5974025974025974,shimizu_agent@4,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Pears, Snacks: Chocolate bars, Spreads: Ham, Vegetables: Spinach, Drinks: Energy Drinks])
598,2,0.5974025974025974,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
599,1,0.5984015984015985,shimizu_agent@4,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Pears, Snacks: Chocolate bars, Spreads: Ham, Vegetables: Spinach, Drinks: Energy Drinks])
599,2,0.5984015984015985,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
600,1,0.5994005994005994,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Tomatos, Drinks: Energy Drinks])
600,2,0.5994005994005994,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
601,1,0.6003996003996004,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Tomatos, Drinks: Energy Drinks])
601,2,0.6003996003996004,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
602,1,0.6013986013986014,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Tomatos, Drinks: Energy Drinks])
602,2,0.6013986013986014,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
603,1,0.6023976023976024,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Tomatos, Drinks: Energy Drinks])
603,2,0.6023976023976024,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
604,1,0.6033966033966034,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Tomatos, Drinks: Energy Drinks])
604,2,0.6033966033966034,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
605,1,0.6043956043956044,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Tomatos, Drinks: Energy Drinks])
605,2,0.6043956043956044,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
606,1,0.6053946053946054,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Tomatos, Drinks: Energy Drinks])
606,2,0.6053946053946054,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
607,1,0.6063936063936064,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Tomatos, Drinks: Energy Drinks])
607,2,0.6063936063936064,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
608,1,0.6073926073926074,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Tomatos, Drinks: Energy Drinks])
608,2,0.6073926073926074,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
609,1,0.6083916083916084,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Apples, Snacks: Chocolate bars, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
609,2,0.6083916083916084,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
610,1,0.6093906093906094,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Apples, Snacks: Chocolate bars, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
610,2,0.6093906093906094,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
611,1,0.6103896103896104,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Apples, Snacks: Chocolate bars, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
611,2,0.6103896103896104,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
612,1,0.6113886113886113,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Apples, Snacks: Chocolate bars, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
612,2,0.6113886113886113,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
613,1,0.6123876123876124,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Apples, Snacks: Chocolate bars, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
613,2,0.6123876123876124,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
614,1,0.6133866133866134,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Apples, Snacks: Chocolate bars, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
614,2,0.6133866133866134,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
615,1,0.6143856143856143,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Apples, Snacks: Chocolate bars, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
615,2,0.6143856143856143,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
616,1,0.6153846153846154,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Apples, Snacks: Chocolate bars, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
616,2,0.6153846153846154,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
617,1,0.6163836163836164,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Apples, Snacks: Chocolate bars, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
617,2,0.6163836163836164,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
618,1,0.6173826173826173,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Apples, Snacks: Chocolate bars, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
618,2,0.6173826173826173,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
619,1,0.6183816183816184,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Apples, Snacks: Chocolate bars, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
619,2,0.6183816183816184,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
620,1,0.6193806193806194,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Apples, Snacks: Chocolate bars, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
620,2,0.6193806193806194,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
621,1,0.6203796203796204,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Apples, Snacks: Chocolate bars, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
621,2,0.6203796203796204,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
622,1,0.6213786213786214,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Apples, Snacks: Chocolate bars, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
622,2,0.6213786213786214,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
623,1,0.6223776223776224,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Apples, Snacks: Chocolate bars, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
623,2,0.6223776223776224,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
624,1,0.6233766233766234,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Apples, Snacks: Chocolate bars, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
624,2,0.6233766233766234,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Potato Chips, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
625,1,0.6243756243756243,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Candy, Spreads: Jam, Vegetables: Spinach, Drinks: Energy Drinks])
625,2,0.6243756243756243,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Potato Chips, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
626,1,0.6253746253746254,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Candy, Spreads: Jam, Vegetables: Spinach, Drinks: Energy Drinks])
626,2,0.6253746253746254,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Cookies, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
627,1,0.6263736263736264,shimizu_agent@4,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Pears, Snacks: Cookies, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
627,2,0.6263736263736264,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Doughnuts, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
628,1,0.6273726273726273,shimizu_agent@4,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Pears, Snacks: Cookies, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
628,2,0.6273726273726273,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Popcorn, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
629,1,0.6283716283716284,shimizu_agent@4,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
629,2,0.6283716283716284,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Juice])
630,1,0.6293706293706294,shimizu_agent@4,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Pears, Snacks: Chocolate bars, Spreads: Ham, Vegetables: Spinach, Drinks: Energy Drinks])
630,2,0.6293706293706294,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Cookies, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
631,1,0.6303696303696303,shimizu_agent@4,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Pears, Snacks: Chocolate bars, Spreads: Ham, Vegetables: Spinach, Drinks: Energy Drinks])
631,2,0.6303696303696303,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Popcorn, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
632,1,0.6313686313686314,shimizu_agent@4,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Pears, Snacks: Chocolate bars, Spreads: Ham, Vegetables: Spinach, Drinks: Energy Drinks])
632,2,0.6313686313686314,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Egg Salad, Vegetables: Beans, Drinks: Energy Drinks])
633,1,0.6323676323676324,shimizu_agent@4,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Pears, Snacks: Chocolate bars, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
633,2,0.6323676323676324,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Candy, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
634,1,0.6333666333666333,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Apples, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
634,2,0.6333666333666333,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
635,1,0.6343656343656343,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Apples, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
635,2,0.6343656343656343,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Doughnuts, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
636,1,0.6353646353646354,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Apples, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
636,2,0.6353646353646354,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
637,1,0.6363636363636364,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Apples, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
637,2,0.6363636363636364,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Cookies, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
638,1,0.6373626373626373,shimizu_agent@4,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Pears, Snacks: Chocolate bars, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
638,2,0.6373626373626373,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
639,1,0.6383616383616384,shimizu_agent@4,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Pears, Snacks: Chocolate bars, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
639,2,0.6383616383616384,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Candy, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
640,1,0.6393606393606394,shimizu_agent@4,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Pears, Snacks: Chocolate bars, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
640,2,0.6393606393606394,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Cheese, Vegetables: Beans, Drinks: Energy Drinks])
641,1,0.6403596403596403,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Apples, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
641,2,0.6403596403596403,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Nachos, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
642,1,0.6413586413586414,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Apples, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
642,2,0.6413586413586414,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Potato Chips, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
643,1,0.6423576423576424,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Apples, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
643,2,0.6423576423576424,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Doughnuts, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
644,1,0.6433566433566433,shimizu_agent@4,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Pears, Snacks: Popcorn, Spreads: Egg Salad, Vegetables: Spinach, Drinks: Energy Drinks])
644,2,0.6433566433566433,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Doughnuts, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
645,1,0.6443556443556444,shimizu_agent@4,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Pears, Snacks: Popcorn, Spreads: Egg Salad, Vegetables: Spinach, Drinks: Energy Drinks])
645,2,0.6443556443556444,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Candy, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
646,1,0.6453546453546454,shimizu_agent@4,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Pears, Snacks: Popcorn, Spreads: Egg Salad, Vegetables: Spinach, Drinks: Energy Drinks])
646,2,0.6453546453546454,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Nachos, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
647,1,0.6463536463536463,shimizu_agent@4,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Pears, Snacks: Popcorn, Spreads: Egg Salad, Vegetables: Spinach, Drinks: Energy Drinks])
647,2,0.6463536463536463,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Potato Chips, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
648,1,0.6473526473526473,shimizu_agent@4,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Pears, Snacks: Popcorn, Spreads: Egg Salad, Vegetables: Spinach, Drinks: Energy Drinks])
648,2,0.6473526473526473,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Doughnuts, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
649,1,0.6483516483516484,shimizu_agent@4,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Pears, Snacks: Chocolate bars, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
649,2,0.6483516483516484,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Milk])
650,1,0.6493506493506493,shimizu_agent@4,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Pears, Snacks: Chocolate bars, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
650,2,0.6493506493506493,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Potato Chips, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
651,1,0.6503496503496503,shimizu_agent@4,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Pears, Snacks: Chocolate bars, Spreads: Ham, Vegetables: Spinach, Drinks: Energy Drinks])
651,2,0.6503496503496503,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Coffee])
652,1,0.6513486513486514,shimizu_agent@4,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Pears, Snacks: Chocolate bars, Spreads: Ham, Vegetables: Spinach, Drinks: Energy Drinks])
652,2,0.6513486513486514,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Cookies, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
653,1,0.6523476523476524,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Apples, Snacks: Chocolate bars, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
653,2,0.6523476523476524,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Candy, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
654,1,0.6533466533466533,shimizu_agent@4,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Pears, Snacks: Chocolate bars, Spreads: Egg Salad, Vegetables: Spinach, Drinks: Energy Drinks])
654,2,0.6533466533466533,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Doughnuts, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
